spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,plan_size_kb,prd_size_kb,diff_lines,session_id
26_07_24_13_stop-friendship-rivalry-cards,1.75,spec_user_input_2,interactive,fresh,2026-07-24T13:20:12.013Z,2026-07-24T13:23:01.584Z,claude,claude-sonnet-5,high,1.6544004,80,4111068,28056,23.79,,0.03,7358,799eba77-7b7b-51c1-acb4-22dc5a3594f6
