spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,plan_size_kb,prd_size_kb,diff_lines,session_id
26_08_11_09_org-destroy-logic,1.193,plan,interactive,fresh,2026-08-11T16:57:20.522Z,2026-08-11T17:13:01.307Z,claude,claude-sonnet-5,high,2.8337601,66,4641707,96070,9.85,23.11,0.03,91,49e90ff2-2cc5-464c-9be7-54e59881930b
