spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,spec_size_tokens,plan_size_kb,plan_size_tokens,prd_size_kb,diff_lines,session_id
26_07_29_16_war-progress,1.201,spec,automated,,2026-07-29T18:13:34+02:00,2026-07-29T18:13:34+02:00,codex,gpt-5.6-sol,,,,,,18.51,4739,22.88,5840,,115,backfilled
26_07_29_16_war-progress,1.201,plan,automated,,2026-07-29T19:34:08+02:00,2026-07-29T19:34:08+02:00,codex,gpt-5,,,,,,18.51,4739,22.88,5840,,373,backfilled
