spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,spec_size_tokens,plan_size_kb,plan_size_tokens,prd_size_kb,diff_lines,session_id
26_07_18_15_recruits-resource,1.201,spec,automated,,2026-07-18T19:46:19+02:00,2026-07-18T19:46:19+02:00,claude,claude-sonnet-5,,,,,,7.99,2037,17.54,4462,,505,backfilled
26_07_18_15_recruits-resource,1.201,plan,automated,,2026-07-18T19:46:19+02:00,2026-07-18T19:46:19+02:00,claude,claude-sonnet-5,,,,,,7.99,2037,17.54,4462,,505,backfilled
