spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,spec_size_tokens,plan_size_kb,plan_size_tokens,prd_size_kb,diff_lines,session_id
26_08_13_09_bot-war-declare,1.210,spec,automated,,2026-08-13T09:26:05+00:00,2026-08-13T09:26:05+00:00,cursor,cursor-grok-4.5-high,,,,,,5.71,,16.31,,,1478,backfilled
26_08_13_09_bot-war-declare,1.210,plan,automated,,2026-08-13T09:26:05+00:00,2026-08-13T09:26:05+00:00,cursor,cursor-grok-4.5-high,,,,,,5.71,,16.31,,,1478,backfilled
