spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,spec_size_tokens,plan_size_kb,plan_size_tokens,prd_size_kb,diff_lines,session_id
26_07_29_16_war-icons,1.201,spec,automated,,2026-07-29T18:23:24+02:00,2026-07-29T18:23:24+02:00,claude,claude-sonnet-5,,,,,,10.28,2632,17.73,4535,,93,backfilled
26_07_29_16_war-icons,1.201,plan,automated,,2026-07-29T19:47:01+02:00,2026-07-29T19:47:01+02:00,claude,claude-sonnet-5,,,,,,10.28,2632,17.73,4535,,340,backfilled
