spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,spec_size_tokens,plan_size_kb,plan_size_tokens,prd_size_kb,diff_lines,session_id
26_08_08_16_card-draw-ui,1.201,spec,automated,,2026-08-08T18:09:58+02:00,2026-08-08T18:09:58+02:00,claude,claude-sonnet-5,,,,,,14.19,3627,22.67,5794,,260,backfilled
26_08_08_16_card-draw-ui,1.201,plan,automated,,2026-08-08T21:10:53+02:00,2026-08-08T21:10:53+02:00,claude,claude-sonnet-5,,,,,,14.19,3627,22.67,5794,,146,backfilled
