spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,spec_size_tokens,plan_size_kb,plan_size_tokens,prd_size_kb,diff_lines,session_id
26_06_23_14_unified-action-pipeline,1.201,spec,automated,,2026-06-23T14:27:43+02:00,2026-06-23T14:27:43+02:00,claude,claude-sonnet-4-6,,,,,,8.91,2276,26.94,6859,,266,backfilled
26_06_23_14_unified-action-pipeline,1.201,plan,automated,,2026-06-23T14:27:43+02:00,2026-06-23T14:27:43+02:00,claude,claude-sonnet-4-6,,,,,,8.91,2276,26.94,6859,,266,backfilled
