spec_id,version,stage,mode,context,start,end,provider,model,effort,cost_usd,input_tokens,cached_input_tokens,output_tokens,spec_size_kb,spec_size_tokens,plan_size_kb,plan_size_tokens,prd_size_kb,diff_lines,session_id
26_07_14_09_country-scoring,1.201,spec,automated,,2026-07-16T11:38:36+02:00,2026-07-16T11:38:36+02:00,claude,claude-sonnet-5,,,,,,6.41,1635,23.2,5904,,175,backfilled
26_07_14_09_country-scoring,1.201,plan,automated,,2026-07-16T11:38:36+02:00,2026-07-16T11:38:36+02:00,claude,claude-sonnet-5,,,,,,6.41,1635,23.2,5904,,175,backfilled
